id	file_name	file_size	md5sum	experimental_strategy	case_submitter_id	aliquot_submitter_id	file_type
c4b9d5e4-45f5-4e93-85eb-1cf3b9262e65	b018dfdc-2137-4c34-b4bf-05cd7ab27e2c.rna_seq.star_splice_junctions.tsv.gz	3657476	53df452aa4c04136db9e66fe8207eac0	RNA-Seq	C3N-02190	CPT0205450010	rna_seq.star_splice_junctions
c61e3e35-ca02-41fe-8065-025b4d1e1ef3	215ee23f-0bee-4208-a70d-f188b8d73b79.rna_seq.star_splice_junctions.tsv.gz	3173417	745ed48aa93d8e62361c5fd9a370feac	RNA-Seq	C3L-02970	CPT0217880013	rna_seq.star_splice_junctions
c9f61e89-1c0a-42c0-83fc-b086646f6e1d	a235bb49-63bf-43da-a325-2b0bf23529dc.rna_seq.star_splice_junctions.tsv.gz	3207449	c9b46fb229f02bfc049e596701469ab3	RNA-Seq	C3L-03392	CPT0219080010	rna_seq.star_splice_junctions
cee54cb8-e089-4e2d-bbe3-4c446d29e6cf	44c6fc56-1602-41b8-85fd-c54258f0e921.rna_seq.star_splice_junctions.tsv.gz	3182276	115e2007071d5eb0762e4c3adaf55cc4	RNA-Seq	C3N-03184	CPT0206780006	rna_seq.star_splice_junctions
d52c4ab0-e4a0-4e27-a3bc-95acdc7379ef	bef9e2fc-c740-4622-8414-8047553f23dd.rna_seq.star_splice_junctions.tsv.gz	3428772	bd928f12dc19be2b90f44deb28c6ce97	RNA-Seq	C3N-02785	CPT0206110006	rna_seq.star_splice_junctions
e9386fb1-b7bc-433a-aefc-f7943a698f83	704ca5be-cada-455b-8fe4-b84fccd79f86.rna_seq.star_splice_junctions.tsv.gz	3619239	f8a638e00d0747fd8309cebf0b11a85b	RNA-Seq	C3N-02783	CPT0205890006	rna_seq.star_splice_junctions
f9295ae7-e760-400d-bb99-ac08177c197b	1b1f29e4-b1f6-4eac-95e3-680153f1edbe.rna_seq.star_splice_junctions.tsv.gz	3365573	77b979518277d3e037679caa24f4c31f	RNA-Seq	C3N-03180	CPT0206450006	rna_seq.star_splice_junctions
066d0c1d-0373-47a1-ac39-ba6e7715e5a0	cbdd0de2-aa21-47e8-b052-b84f5764e9b3.rna_seq.star_splice_junctions.tsv.gz	3550816	37cf33eef3786838592cc6b898ffb0c1	RNA-Seq	C3N-02769	CPT0205570006	rna_seq.star_splice_junctions
09a44364-f91a-4ae7-8020-49be9f94ca08	7e3efd41-682a-4a9a-b521-adf5cbe06bb8.rna_seq.star_splice_junctions.tsv.gz	3509899	9681aabc2136e39aaf5b67d489365a94	RNA-Seq	C3L-01149	CPT0218770009	rna_seq.star_splice_junctions
0ca82d3b-6a17-4308-816e-236b8b9e4890	10f4c6be-4e1b-4b2f-a021-abfc8680dafe.rna_seq.star_splice_junctions.tsv.gz	3564108	bbe9e5d1f792c1e574f161973b0a80e4	RNA-Seq	C3N-03183	CPT0206670013	rna_seq.star_splice_junctions
248a4120-c8ec-4479-b42a-0455603fc01d	17bad412-a9a3-4b33-b5ee-82f689996b4e.rna_seq.star_splice_junctions.tsv.gz	3540268	53e6dda462beb11315a9608694bcefb3	RNA-Seq	C3L-02955	CPT0196850006	rna_seq.star_splice_junctions
25a4e6af-a68c-4677-aff9-d57a6f3efb45	19698baf-f4b2-46f1-907f-4af8d1d41b02.rna_seq.star_splice_junctions.tsv.gz	3357580	9709a2f50a429a96b1537e6acb586801	RNA-Seq	C3N-01852	CPT0182500009	rna_seq.star_splice_junctions
2c7c5074-4488-42bc-a3c1-c4ca9669b5c9	d4a3f0d9-74eb-4d3a-8866-31261e0c3bcd.rna_seq.star_splice_junctions.tsv.gz	3391676	9847b68ea007f9c2ffed318c14633a87	RNA-Seq	C3N-02786	CPT0206230009	rna_seq.star_splice_junctions
4627822b-ba65-4854-bf5c-398acbf493e0	158599ac-150d-455b-88f1-c710f19b8b85.rna_seq.star_splice_junctions.tsv.gz	3541142	68cb83822ce02084b00c71887390fa30	RNA-Seq	C3L-01146	CPT0218690010	rna_seq.star_splice_junctions
4ac2fd9f-7bb9-4f6a-8661-c3d10e24c0a2	b1caea76-fffa-42a4-8147-c0135dc5368e.rna_seq.star_splice_junctions.tsv.gz	3396423	a5fb4cb771d244fbb712b7e35013e310	RNA-Seq	C3N-03070	CPT0208980009	rna_seq.star_splice_junctions
514034c4-98e5-40db-a5d9-5102c1134cf9	c5aed1ba-f8b8-402e-adb8-12190340507c.rna_seq.star_splice_junctions.tsv.gz	3214437	b61dfc7abd028438651081cedbf0186c	RNA-Seq	C3N-03182	CPT0206560006	rna_seq.star_splice_junctions
57f02d8d-3f71-4078-95a4-3bf8d0518f4d	b51e3e42-f836-44d5-81a5-9d42669160a0.rna_seq.star_splice_junctions.tsv.gz	3313676	6c9e28e789c2fe7826597ff9b734891f	RNA-Seq	C3N-02770	CPT0205670010	rna_seq.star_splice_junctions
57f09d88-80a1-4cdf-ba41-96d7627bcc30	9932b5a7-d884-4be4-9a60-318ea7cda283.rna_seq.star_splice_junctions.tsv.gz	3223871	c410d3e06b12fbcaca422c3dc404b38e	RNA-Seq	C3N-03473	CPT0207090013	rna_seq.star_splice_junctions
5ea38c5a-7e94-4fde-a572-a1992a8da88a	a3a08d90-62f5-4097-b289-9e5470a921bb.rna_seq.star_splice_junctions.tsv.gz	3427066	beae5d29c0d4870abf0bdb57b8690758	RNA-Seq	C3L-02708	CPT0189570010	rna_seq.star_splice_junctions
6ea43405-c6ea-40ae-af6a-715eb56ef6f5	4a44e047-294c-41ac-8fbe-68fef0c3144a.rna_seq.star_splice_junctions.tsv.gz	3283919	cd221f3309225dcbd5a8d1b16191fe92	RNA-Seq	C3L-04084	CPT0217100013	rna_seq.star_splice_junctions
707ccad6-e94f-48b6-aa01-d3c83efc3448	24baeb9d-b5bf-4ab6-b499-c78716c9a100.rna_seq.star_splice_junctions.tsv.gz	3328312	2aa555e6cdab93247d3ef3baa0823c69	RNA-Seq	C3N-02255	CPT0182550009	rna_seq.star_splice_junctions
8a579c15-cbaf-45f9-8c95-017e411f95d7	33a6bb0f-d5a4-4c8a-85fd-d65f457e3df8.rna_seq.star_splice_junctions.tsv.gz	3003561	6a252b5596cd6e24cfbf7cba20212068	RNA-Seq	C3L-02707	CPT0189850010	rna_seq.star_splice_junctions
8ddf4b87-8e78-4d30-9da8-2a8c92f8332f	315aafd7-94b8-463c-9fc1-7f05dc43b395.rna_seq.star_splice_junctions.tsv.gz	2919610	41c044e1c6171bdb208977a6bc11343d	RNA-Seq	C3L-02704	CPT0189750010	rna_seq.star_splice_junctions
8eb568eb-aad6-4cde-9874-2a8d467db05a	fc26dfae-cbce-4128-aa1f-74fce4e0db0a.rna_seq.star_splice_junctions.tsv.gz	3108514	76623f0c0c32bccd63867eaef4b8955c	RNA-Seq	C3L-01157	CPT0199770009	rna_seq.star_splice_junctions
8f9ce294-b574-47fe-853d-1e4ee620af62	0a4a687c-44de-4a5e-b416-ce00741b3bf3.rna_seq.star_splice_junctions.tsv.gz	3375146	490dcf97aabf02720c4e297c93efc492	RNA-Seq	C3L-03727	CPT0225730009	rna_seq.star_splice_junctions
951793e1-ab5e-480a-a545-8435ac99e1f3	0963c60e-64c0-4423-8483-25a35620f59e.rna_seq.star_splice_junctions.tsv.gz	3132659	6d11789cac307b7a6da7407d39978678	RNA-Seq	C3L-03407	CPT0190360010	rna_seq.star_splice_junctions
a68f5d36-beb4-4bfa-b66d-0d49c8a638f6	03f2ca65-9f6d-4450-9c53-fee9b8a8a662.rna_seq.star_splice_junctions.tsv.gz	3128506	43f08138635a00ec869ddc5e9c1e172a	RNA-Seq	C3L-03747	CPT0217000010	rna_seq.star_splice_junctions
a925bd40-748f-48fe-9b98-01e094fc50ef	26fc663f-bb74-4e48-9529-0298b81f19d3.rna_seq.star_splice_junctions.tsv.gz	3252626	1541c865b94272fa102ed83bad50fc1e	RNA-Seq	C3L-01142	CPT0218330010	rna_seq.star_splice_junctions
a9d6d753-08fe-4da7-9197-9a0b334600c6	057d49be-0d96-4a77-863d-ddf44cc46ae8.rna_seq.star_splice_junctions.tsv.gz	3400666	fae9f3d3ac201d6be16fb10da86239da	RNA-Seq	C3L-03260	CPT0189250009	rna_seq.star_splice_junctions
ab8c4d7a-f1d5-447d-a1b0-5946008c6252	19731962-7807-4792-a519-8f93504900d5.rna_seq.star_splice_junctions.tsv.gz	3257219	c880de3267cd1a2ac2adfff5def3d145	RNA-Seq	C3L-02900	CPT0218670009	rna_seq.star_splice_junctions
b9d69bc2-5bac-4e44-b7ac-24e3a1b5653d	e23cf287-1d3b-4f27-86f3-d89dabfe5c10.rna_seq.star_splice_junctions.tsv.gz	3370936	52fc45c7f17e69fb502f4aa9ad4057c6	RNA-Seq	C3N-01851	CPT0186100009	rna_seq.star_splice_junctions
be6f57a1-ef2a-4c20-afad-1a15dd7955fd	2363d696-be0c-47bd-a86b-3f8ca6ecb084.rna_seq.star_splice_junctions.tsv.gz	3349161	c5d7dbb9dde6542d799c56455b98a74f	RNA-Seq	C3N-03188	CPT0207030013	rna_seq.star_splice_junctions
be8b4049-9003-47a6-a604-38750175efd1	a03292ad-4a82-4af0-b00b-046a578e1bcb.rna_seq.star_splice_junctions.tsv.gz	3426241	cbb536928b0c27f4ce97eb2c2906002c	RNA-Seq	C3N-02256	CPT0182580009	rna_seq.star_splice_junctions
d861b95d-97be-4ae5-af39-b5baba41d341	a903e311-9c72-4bf1-a0c1-27a9fa242b91.rna_seq.star_splice_junctions.tsv.gz	3253313	63c78aff440d6e77395cda64d52b1828	RNA-Seq	C3N-02782	CPT0205780006	rna_seq.star_splice_junctions
da67e4a4-9965-491d-8b6f-34fdd3e2b8b5	1ba88acd-951a-472f-b5be-b4e8cc4174ce.rna_seq.star_splice_junctions.tsv.gz	3236713	d7a63ce58859be4a91e64622176d6b3f	RNA-Seq	C3L-01048	CPT0217190009	rna_seq.star_splice_junctions
e1a53d25-a1a2-4ec0-8229-d314eec37d29	f8ea68be-2fa6-4431-8a4d-2c098600aeca.rna_seq.star_splice_junctions.tsv.gz	3148878	3759f5f614ba16eeb8a5c09c3a0a3691	RNA-Seq	C3L-01156	CPT0218960010	rna_seq.star_splice_junctions
e8c21fe8-f502-4381-addb-d556dcc637c5	ebbf2f51-93d0-43f4-bee0-fa52858127eb.rna_seq.star_splice_junctions.tsv.gz	3181654	4823a3272eb4b55aab7c2e3bba0faa90	RNA-Seq	C3L-02705	CPT0189650010	rna_seq.star_splice_junctions
fe204db2-b076-4c1b-9b9b-d6afebc56e4e	31e6d792-d209-48dd-97c7-4271d8533d12.rna_seq.star_splice_junctions.tsv.gz	3113967	8894fbe69a87cbc03d52d819c97d5204	RNA-Seq	C3L-03728	CPT0225760009	rna_seq.star_splice_junctions
0c06bb7d-0431-4517-9014-e23a7fe81999	56e1db9b-f703-4cc3-a0eb-a9fce85f0fad.rna_seq.star_gene_counts.tsv.gz	433655	7d0e5589ee99876b10379ad1b2705ea7	RNA-Seq	C3N-03088	CPT0209440008	rna_seq.star_gene_counts
1dd10728-7515-4862-89cf-b90cea55ab7c	5831da4a-3971-4029-837a-533cc080b7b7.FPKM-UQ.txt.gz	451821	0a1a2cce9754e40fe06cf063a22a2156	RNA-Seq	C3N-03088	CPT0209440008	FPKM-UQ
28be8d2f-c3ec-4eb2-8600-ea5f46762176	af1b046d-a496-4362-b214-baa20da9f08c.FPKM-UQ.txt.gz	446264	9f94d8ef2b37117ec9bddc6c7568d9fd	RNA-Seq	C3L-01155	CPT0218890010	FPKM-UQ
2ef990ea-1d67-44ae-ba4e-5e4e5f5b2912	8577da64-7c5b-4d55-8b7d-cbc55af0aa5e.FPKM-UQ.txt.gz	436713	0a722289d11b30d50e11919ac6427d70	RNA-Seq	C3L-01061	CPT0217710014	FPKM-UQ
3a518c0f-f5a5-4097-b315-bb229640674a	8577da64-7c5b-4d55-8b7d-cbc55af0aa5e.FPKM.txt.gz	336073	a5aed3ffc361b3f90b01a634c8559640	RNA-Seq	C3L-01061	CPT0217710014	FPKM
3fe2ecc2-64cd-45d2-8daa-1d8fff5fcf06	af1b046d-a496-4362-b214-baa20da9f08c.FPKM.txt.gz	340814	68acb13032f0d2124f9c9d30842fb6fb	RNA-Seq	C3L-01155	CPT0218890010	FPKM
435f026d-cf72-4715-ac6e-e17fc59b7fb9	5831da4a-3971-4029-837a-533cc080b7b7.htseq_counts.txt.gz	263121	c85ad09c7271995b3085a989892b3fb4	RNA-Seq	C3N-03088	CPT0209440008	htseq_counts
457f1db5-7ebc-4f27-a60e-cdf301f47eb4	8577da64-7c5b-4d55-8b7d-cbc55af0aa5e.htseq_counts.txt.gz	259247	18304f08172821d7edbd67358e06c0e3	RNA-Seq	C3L-01061	CPT0217710014	htseq_counts
599baa0c-330b-4128-a412-675fd32f5df6	af1b046d-a496-4362-b214-baa20da9f08c.htseq_counts.txt.gz	259459	35518e394392c9ea101450983f4061d6	RNA-Seq	C3L-01155	CPT0218890010	htseq_counts
768d3248-4078-489f-9eab-9283ba10130c	fe4b8a46-657b-4565-86bc-4251f1c05208.rna_seq.star_gene_counts.tsv.gz	421247	fae0d4c8aa7f78680a5272136786f363	RNA-Seq	C3L-01061	CPT0217710014	rna_seq.star_gene_counts
947a0ec8-e880-4a5c-8eca-123fccd095aa	5831da4a-3971-4029-837a-533cc080b7b7.FPKM.txt.gz	342689	c0a728d01e2d49d93690c67996a002cf	RNA-Seq	C3N-03088	CPT0209440008	FPKM
dca7136d-a12b-4b39-a58e-9088ba7e181d	d6696d2a-713e-42a6-9d9c-f11b2ac188e6.rna_seq.star_gene_counts.tsv.gz	424801	3e171a9f650e57c26ec3001248e4fd01	RNA-Seq	C3L-01155	CPT0218890010	rna_seq.star_gene_counts
01e18c8a-a84b-4285-869d-36dcdd06c84e	00b36c07-0639-4d23-bd9c-c19c1c2dd8a4.FPKM.txt.gz	339741	8fb0d9986f29d39eabd2f88ce3929e6d	RNA-Seq	C3L-01049	CPT0217430014	FPKM
07ef9df7-6473-4173-bb66-ee8327017555	bef9e2fc-c740-4622-8414-8047553f23dd.rna_seq.star_gene_counts.tsv.gz	427508	aa8cf5654dc622de1c1b16e6102f9f8b	RNA-Seq	C3N-02785	CPT0206110006	rna_seq.star_gene_counts
1491c1db-0109-4b77-bec1-2f489ec09b29	c1657663-5c60-452c-bf99-3ccacf15ce33.htseq_counts.txt.gz	258667	74956112d7f11381fb442b24efe4c7b9	RNA-Seq	C3N-03180	CPT0206450006	htseq_counts
174486c9-c144-427c-86c0-6fcd01810911	db5bed32-b37a-4681-b909-76a67eef4d1c.FPKM-UQ.txt.gz	448116	a704ec5be057f5ac162a96c5a2b3ec10	RNA-Seq	C3N-02784	CPT0206000010	FPKM-UQ
17848d5b-3102-4a4c-bc40-bc8b4e39bd6b	e6a9403d-f714-4016-b434-f6ccf952abf2.FPKM.txt.gz	335339	3f36c307aeb1b49b67e2260dc60278c9	RNA-Seq	C3L-03392	CPT0219080010	FPKM
1e19e241-381a-4b52-b7f5-919baf03e2ac	930fa23a-aa7a-4c3c-b9e5-2be84efc3bdf.htseq_counts.txt.gz	260505	afe03a15eb3fffe72d141a0ac1ad699c	RNA-Seq	C3N-03186	CPT0206880006	htseq_counts
248bc895-1f57-429c-ab08-85a7c0b8efef	8ead66dc-f3a3-4209-88f4-76cd296911cb.htseq_counts.txt.gz	264005	7d2b1b0044170d9536cc460941fe9c6c	RNA-Seq	C3L-03744	CPT0216920018	htseq_counts
2693faa1-94d1-4b61-830b-07d28a028b4a	e6a9403d-f714-4016-b434-f6ccf952abf2.FPKM-UQ.txt.gz	438957	5426a0c0179cc38ddbd5548d55b16b53	RNA-Seq	C3L-03392	CPT0219080010	FPKM-UQ
29bb2dcd-1bf5-4bfa-8b0a-310b7f77abc5	db5bed32-b37a-4681-b909-76a67eef4d1c.FPKM.txt.gz	340878	4f3c1cce99d813abe8c7c1feb057ca7a	RNA-Seq	C3N-02784	CPT0206000010	FPKM
3e4630e0-f0c0-400b-8eb5-7ee1b7f9e223	bd9eb2c5-4d8f-4ce3-aaaf-a652e72d7cfc.FPKM.txt.gz	342669	1f07e0179736668e990d57d1238ada6f	RNA-Seq	C3L-02970	CPT0217880013	FPKM
40c21990-40ba-4e92-a5ae-6d59e21e30e2	444cafdf-9621-4a8c-9f6a-0c073d010ec0.FPKM-UQ.txt.gz	440799	70f92e08597253f372230b08652d7d01	RNA-Seq	C3L-02984	CPT0190240010	FPKM-UQ
475f96c7-f12d-4493-bf3f-12ba7085eaa9	2abe5919-3eb5-4f2a-8a85-204c967294f3.FPKM-UQ.txt.gz	435996	98ca0b6eedfbc8c63b45ce3b4779dde8	RNA-Seq	C3L-01154	CPT0218830010	FPKM-UQ
47c21c26-e6b0-46e0-b355-1ec49f0a01b0	b2296b87-e695-40e5-b8d7-d927c5b92259.rna_seq.star_gene_counts.tsv.gz	426567	5d21482732a998fdad83a4b8fceeb413	RNA-Seq	C3L-01049	CPT0217430014	rna_seq.star_gene_counts
4ab2a4a7-6726-4097-bad9-e5d497d7e38a	43124c0f-5322-46e9-8ef9-d279a9c72bd5.FPKM-UQ.txt.gz	446256	2d4432f137ebab4ffb9c87efda68111b	RNA-Seq	C3L-03748	CPT0217060009	FPKM-UQ
55e017b8-8bfc-44b3-b7d8-93926670c965	c1657663-5c60-452c-bf99-3ccacf15ce33.FPKM-UQ.txt.gz	443185	012fe7f4d8e0ff71f855db4d7a1883e2	RNA-Seq	C3N-03180	CPT0206450006	FPKM-UQ
570d9894-f401-49d8-b08f-633c61a6f1d2	bd9eb2c5-4d8f-4ce3-aaaf-a652e72d7cfc.htseq_counts.txt.gz	258619	eee283681aef87f610bac9bcf5806f5e	RNA-Seq	C3L-02970	CPT0217880013	htseq_counts
58b5f87a-299b-4cac-9b4f-f072a85526d5	8ead66dc-f3a3-4209-88f4-76cd296911cb.FPKM.txt.gz	346236	f1f7477d18428451e578938990843818	RNA-Seq	C3L-03744	CPT0216920018	FPKM
597d3f72-3d2d-4188-b812-068021f7db26	c93b9fa8-873b-4994-ad42-5322ae2d22ab.FPKM-UQ.txt.gz	447761	e360ad45aca8e09f7bf5f0b33374da6d	RNA-Seq	C3N-02785	CPT0206110006	FPKM-UQ
60a0703a-906b-4dae-8794-c66465b5024a	f9eb1a8f-7812-44d5-a19d-22350c1f5145.rna_seq.star_gene_counts.tsv.gz	428409	6c52e00e9c1fdedd64dc9accd2c12a92	RNA-Seq	C3L-03748	CPT0217060009	rna_seq.star_gene_counts
65cfd360-c625-4b03-a825-3ee5aa6dc911	444cafdf-9621-4a8c-9f6a-0c073d010ec0.FPKM.txt.gz	339052	ca8f820e0f8f5674dae4526284c64a2b	RNA-Seq	C3L-02984	CPT0190240010	FPKM
69d18e30-b8d3-417c-bb8e-d774100e9859	e6a9403d-f714-4016-b434-f6ccf952abf2.htseq_counts.txt.gz	258096	d41ee4a7b6fbb75632110a93a70d72ab	RNA-Seq	C3L-03392	CPT0219080010	htseq_counts
7033bf5c-0d85-4b9f-b6f9-f708f36da896	1b1f29e4-b1f6-4eac-95e3-680153f1edbe.rna_seq.star_gene_counts.tsv.gz	420663	591342a70bac5bb96cb6edc9757b9a93	RNA-Seq	C3N-03180	CPT0206450006	rna_seq.star_gene_counts
74ea0639-c6f2-47a2-8cde-7356d9697f5a	2923f52c-a269-4e4b-ba3c-1b005eee2066.rna_seq.star_gene_counts.tsv.gz	435833	9bcc139fd4c756c5aac7b861b5641ffb	RNA-Seq	C3L-03744	CPT0216920018	rna_seq.star_gene_counts
7cb26cec-c261-428f-8305-a9d021a8b44a	0c12b4c8-8d85-49ff-aec4-45a6c94c58aa.FPKM-UQ.txt.gz	456800	d6bd3356abf9a0ab1814bf9c155c7966	RNA-Seq	C3L-03968	CPT0228220009	FPKM-UQ
7e553c7d-8e39-492e-90e7-75545771ba30	43124c0f-5322-46e9-8ef9-d279a9c72bd5.htseq_counts.txt.gz	260678	76c83d8ffb6aa7581d77d8f300d2fd56	RNA-Seq	C3L-03748	CPT0217060009	htseq_counts
854d151f-6866-4958-a584-2aaa6a61c52e	a235bb49-63bf-43da-a325-2b0bf23529dc.rna_seq.star_gene_counts.tsv.gz	420409	ca8d967a302ae8967660271fdedb348b	RNA-Seq	C3L-03392	CPT0219080010	rna_seq.star_gene_counts
8f8064fb-1024-4b71-882a-ff39f50458fd	7aea8bbf-ffc6-4c96-a47a-86b152df4b3d.rna_seq.star_gene_counts.tsv.gz	429228	4d1a1b02ce209ec3b1fc7ffb6bb86a3f	RNA-Seq	C3N-02784	CPT0206000010	rna_seq.star_gene_counts
932b5cd8-bc65-408d-9b6b-22fb9efa04c1	3e4f82c1-fb53-4522-9ae5-6a5034b96bed.rna_seq.star_gene_counts.tsv.gz	426339	e2b8593d845f6eeb0c6b1e2be3e6da0f	RNA-Seq	C3N-03186	CPT0206880006	rna_seq.star_gene_counts
93a3ae8c-8841-4e00-83cd-c565ddee36ab	71d3f3ec-6a82-4497-895c-86cd6b27ea44.rna_seq.star_gene_counts.tsv.gz	432912	3683548adf3b05e8b6e961cefa55c066	RNA-Seq	C3L-02642	CPT0201710009	rna_seq.star_gene_counts
9aab8aa4-5153-43bc-ad5e-c8531fc69337	c93b9fa8-873b-4994-ad42-5322ae2d22ab.htseq_counts.txt.gz	260827	0f39de192ee6af5305f06039c705cf9b	RNA-Seq	C3N-02785	CPT0206110006	htseq_counts
9bcb38a6-61ed-4f41-895d-94f68f1051a6	bd9eb2c5-4d8f-4ce3-aaaf-a652e72d7cfc.FPKM-UQ.txt.gz	448870	87e86da9b2d44e3f69a2e86f1f534e10	RNA-Seq	C3L-02970	CPT0217880013	FPKM-UQ
9fb04af3-3182-4810-bc1e-f7a3620c3e8d	c1657663-5c60-452c-bf99-3ccacf15ce33.FPKM.txt.gz	338205	128b80129bd4fa30a3d1bfc393a91aaa	RNA-Seq	C3N-03180	CPT0206450006	FPKM
a3edb197-f521-4eda-b623-b99d3baf9594	c93b9fa8-873b-4994-ad42-5322ae2d22ab.FPKM.txt.gz	340654	60f8281ad82a5cc413c28bd3610a8662	RNA-Seq	C3N-02785	CPT0206110006	FPKM
a6726974-3836-4f47-92fb-fa8cc4022427	65609314-dde5-44f7-a431-67a46b213605.rna_seq.star_gene_counts.tsv.gz	411621	98af9554a04b70216ee6b5072a50daa9	RNA-Seq	C3L-02984	CPT0190240010	rna_seq.star_gene_counts
a7713b8c-af78-4294-acd5-53a6b3a64d64	db5bed32-b37a-4681-b909-76a67eef4d1c.htseq_counts.txt.gz	260899	4bbd97c35f2b130c9c80687f2f28d394	RNA-Seq	C3N-02784	CPT0206000010	htseq_counts
b18b4d4d-17d2-4ec1-871c-f5204c95c1b4	930fa23a-aa7a-4c3c-b9e5-2be84efc3bdf.FPKM-UQ.txt.gz	450855	3d58fcf2a0441833da644d1302a8fc55	RNA-Seq	C3N-03186	CPT0206880006	FPKM-UQ
b6f449d1-3b5d-4c0e-9218-d89fb1953f5f	00b36c07-0639-4d23-bd9c-c19c1c2dd8a4.htseq_counts.txt.gz	260302	29cafd46bc7a4a5b1855fe0fe5ecfd18	RNA-Seq	C3L-01049	CPT0217430014	htseq_counts
c701f603-8d6f-4ec3-96ec-f636965528c6	0c12b4c8-8d85-49ff-aec4-45a6c94c58aa.FPKM.txt.gz	347813	79249ab80aaa18dceac4f0b206690308	RNA-Seq	C3L-03968	CPT0228220009	FPKM
c9930504-f9e7-40e1-990e-e6e78a78dd34	b9da1e14-7929-46ba-8e1d-c25682ba7df5.rna_seq.star_gene_counts.tsv.gz	434173	91ca60e60fbe9782c3cad89d37e8127d	RNA-Seq	C3L-03968	CPT0228220009	rna_seq.star_gene_counts
d03b60d7-d6ea-486e-a52b-74d3abd25c73	0c12b4c8-8d85-49ff-aec4-45a6c94c58aa.htseq_counts.txt.gz	263255	b1ac28f5fd30298b8bd2748552afaf45	RNA-Seq	C3L-03968	CPT0228220009	htseq_counts
d483c6e8-07f5-4c2d-88a3-8df4789b01ca	2a0c996c-f7b0-4bf5-883d-471a582e5521.FPKM.txt.gz	346231	046086ba51c7cbb5cfe0293ec63df8a6	RNA-Seq	C3L-02642	CPT0201710009	FPKM
d66964d6-bb13-433a-a1d9-9b3b62b4af91	43124c0f-5322-46e9-8ef9-d279a9c72bd5.FPKM.txt.gz	340263	0b1786dc438ee9abfddfd49db5bd41ac	RNA-Seq	C3L-03748	CPT0217060009	FPKM
d6968a5a-1ac7-47d4-86f1-dba8e8681579	00b36c07-0639-4d23-bd9c-c19c1c2dd8a4.FPKM-UQ.txt.gz	447040	59f73a5b0487ed4f42f636ee9c580d76	RNA-Seq	C3L-01049	CPT0217430014	FPKM-UQ
de8e254e-93ee-4347-9628-1ff42bc07cd7	215ee23f-0bee-4208-a70d-f188b8d73b79.rna_seq.star_gene_counts.tsv.gz	421961	c9075b08c9dd92a346d1e9f306ecfc29	RNA-Seq	C3L-02970	CPT0217880013	rna_seq.star_gene_counts
e62ab698-9193-47dc-9156-5716f7fa392d	2a0c996c-f7b0-4bf5-883d-471a582e5521.FPKM-UQ.txt.gz	455458	5e575b5fc8e7e2e682c93c9d2a7cbe79	RNA-Seq	C3L-02642	CPT0201710009	FPKM-UQ
e997f770-bc11-4fe3-9ff8-d559b272cef5	930fa23a-aa7a-4c3c-b9e5-2be84efc3bdf.FPKM.txt.gz	342929	6be805b0e43547a10888d2368d9c0331	RNA-Seq	C3N-03186	CPT0206880006	FPKM
ead9b1ab-b63d-4f28-ba30-54378c6df718	444cafdf-9621-4a8c-9f6a-0c073d010ec0.htseq_counts.txt.gz	255470	6c795331a36468ec6df834b4c7860f12	RNA-Seq	C3L-02984	CPT0190240010	htseq_counts
efb6a03e-0aa3-4fd4-9089-ba9eeb21818b	8ead66dc-f3a3-4209-88f4-76cd296911cb.FPKM-UQ.txt.gz	456030	5d19d22e8cb8918ae7fe8554be1ae943	RNA-Seq	C3L-03744	CPT0216920018	FPKM-UQ
f9ba2c14-216a-46a1-9c4c-64c453800ab7	2a0c996c-f7b0-4bf5-883d-471a582e5521.htseq_counts.txt.gz	262157	54131119084e8b7aebd74b733a7b2685	RNA-Seq	C3L-02642	CPT0201710009	htseq_counts
048c60d2-57d9-438e-94d0-07016c6e49bc	73a32e9c-0948-4659-8fa0-ed719e1a2776.htseq_counts.txt.gz	261036	75e9606796c25830a9d2f698916a72b2	RNA-Seq	C3N-03070	CPT0208980009	htseq_counts
05e7678d-5648-4f17-b9c5-cd706c661311	7bf53476-225b-402d-906d-0847c91fc4b4.FPKM-UQ.txt.gz	447923	35669f949358b4b5182396757fa7522e	RNA-Seq	C3N-02190	CPT0205450010	FPKM-UQ
05f9a9c5-17c5-4571-b1ea-d681f6de4a7b	1ba88acd-951a-472f-b5be-b4e8cc4174ce.rna_seq.star_gene_counts.tsv.gz	426283	b4db82dd12243e94382b485b0cc87034	RNA-Seq	C3L-01048	CPT0217190009	rna_seq.star_gene_counts
06ff77f0-785a-48ab-8397-ac7bf34df7ef	f263a232-2431-4793-84f1-01836106727b.FPKM-UQ.txt.gz	449643	3e45eeb145e7b3a038325f6c564db36c	RNA-Seq	C3L-02955	CPT0196850006	FPKM-UQ
0871abcf-ce89-4439-b276-415ec500f8d3	7e3efd41-682a-4a9a-b521-adf5cbe06bb8.rna_seq.star_gene_counts.tsv.gz	429648	7f3227f8e2dabed22967b25f03cc546b	RNA-Seq	C3L-01149	CPT0218770009	rna_seq.star_gene_counts
092bd507-415f-4e7c-a769-397b899f2034	9932b5a7-d884-4be4-9a60-318ea7cda283.rna_seq.star_gene_counts.tsv.gz	421310	624c8ae5b7ef4de2f36fdacdecefe9a8	RNA-Seq	C3N-03473	CPT0207090013	rna_seq.star_gene_counts
